131	186	29
86	186	201
177	186	17
8	186	170
44	186	143
132	186	39
169	186	12
0	186	165
6	186	160
168	186	2
1	186	175
43	186	133
49	186	128
127	186	204
176	186	7
134	186	49
46	186	153
51	186	138
3	186	185
126	186	194
171	186	22
9	186	180
129	186	64
85	186	146
4	186	195
130	186	74
5	186	205
93	186	151
87	186	156
174	186	97
132	186	84
7	186	215
92	186	141
90	186	131
133	186	94
84	186	136
0	186	220
91	186	186
170	186	67
90	186	176
48	186	218
85	186	191
126	186	149
173	186	87
88	186	166
46	186	208
0	57	0
47	57	43
133	57	129
48	57	53
86	57	81
2	57	10
172	57	167
50	57	63
8	57	5
46	57	33
128	57	144
92	57	76
213	57	197
42	57	58
84	57	71
175	57	187
91	57	66
5	57	30
234	121	246
173	57	177
168	57	137
51	57	18
175	57	142
43	57	13
131	57	164
177	57	152
132	57	174
174	57	132
127	57	84
0	57	45
6	57	40
7	57	50
9	57	60
1	57	55
170	57	157
49	57	8
169	57	147
44	57	23
134	57	184
93	57	31
2	57	65
84	57	16
135	57	194
129	57	199
92	57	21
85	57	26
4	57	75
5	57	85
90	57	11
48	57	98
130	57	209
244	121	167
89	57	1
131	57	219
7	57	95
170	57	202
89	57	56
126	57	29
45	57	78
168	57	192
43	57	68
172	57	222
87	57	36
176	57	197
46	57	88
88	57	46
12	121	117
36	57	90
44	57	173
90	57	216
5	57	135
169	57	42
130	57	4
0	121	136
42	57	163
84	57	221
175	57	37
155	57	23
131	57	14
8	57	155
171	57	62
0	57	150
6	57	145
89	57	206
50	57	168
88	57	196
133	57	24
170	57	52
1	57	160
134	57	34
46	57	138
128	57	39
3	57	170
171	57	7
45	57	128
49	57	158
4	57	180
129	57	49
177	57	2
174	57	27
6	57	190
130	57	59
47	57	148
172	57	17
92	57	226
132	57	69
127	57	189
169	57	97
133	57	79
1	57	205
126	57	179
88	57	151
7	57	200
86	57	131
2	57	215
87	57	141
128	57	94
135	57	89
3	57	225
49	57	213
173	57	72
85	57	176
93	57	181
176	57	92
86	57	186
51	57	223
47	57	193
91	57	171
43	57	218
15	57	248
127	57	134
42	57	208
48	57	203
220	185	39
90	57	161
174	57	82
168	57	87
43	120	43
5	120	5
178	120	180
131	120	139
6	120	15
42	120	33
90	120	86
175	120	162
84	120	91
168	120	167
46	120	63
132	120	149
50	120	38
0	120	20
89	120	76
185	184	174
45	120	53
134	120	159
170	120	177
176	120	172
7	120	25
1	120	30
172	120	142
46	120	8
2	120	40
9	120	35
48	120	28
170	120	132
135	120	169
129	120	174
173	120	152
4	120	50
5	120	60
130	120	184
91	120	96
47	120	18
131	120	194
7	120	70
127	120	59
89	120	31
133	120	204
0	120	75
88	120	21
44	120	98
134	120	214
177	120	227
85	120	1
2	120	85
8	120	80
128	120	219
93	120	6
87	120	11
174	120	207
49	120	83
172	120	197
86	120	56
92	120	51
91	120	41
43	120	88
175	120	217
169	120	222
48	120	73
84	120	46
126	120	4
48	120	178
173	120	47
9	120	140
1	120	135
47	120	168
8	120	130
49	120	188
128	120	14
171	120	37
134	120	9
87	120	216
84	120	196
3	120	145
92	120	201
168	120	62
174	120	57
129	120	24
85	120	206
42	120	183
4	120	155
130	120	34
42	120	138
6	120	165
175	120	12
132	120	44
7	120	175
174	120	2
126	120	209
170	120	27
133	120	54
49	120	133
1	120	180
44	120	148
169	120	17
88	120	226
2	120	190
50	120	143
93	120	156
85	120	151
128	120	69
135	120	64
91	120	146
3	120	200
130	120	79
90	120	136
5	120	210
6	120	220
131	120	89
127	120	164
169	120	72
0	120	225
126	120	154
90	120	191
132	120	99
44	120	203
43	120	193
89	120	181
172	120	92
47	120	223
176	120	67
88	120	171
51	120	198
86	120	161
171	120	82
46	120	213
177	120	77
134	183	134
86	183	86
48	183	48
172	183	172
9	183	10
1	183	5
7	183	0
46	183	38
171	183	162
49	183	58
93	183	81
2	183	15
129	183	149
43	183	63
84	183	66
135	183	144
174	183	182
85	183	76
91	183	71
130	183	159
4	183	25
42	183	8
176	183	147
51	183	23
127	183	89
168	183	142
5	183	35
175	183	137
7	183	45
131	183	169
45	183	28
126	183	79
0	183	50
170	183	152
48	183	3
133	183	179
88	183	96
43	183	18
134	183	189
2	183	60
50	183	13
8	183	55
84	183	21
128	183	194
92	183	26
86	183	31
91	183	16
173	183	227
4	183	80
131	183	214
6	183	90
127	183	34
89	183	6
132	183	224
170	183	207
44	183	73
90	183	61
89	183	51
169	183	197
175	183	192
47	183	93
172	183	217
177	183	202
45	183	83
43	183	168
177	183	52
169	183	47
4	183	130
91	183	221
90	183	211
6	183	140
130	183	9
168	183	37
174	183	32
88	183	201
7	183	150
171	183	57
46	183	188
49	183	163
132	183	19
133	183	29
176	183	42
1	183	155
44	183	178
51	183	173
136	119	40
47	183	143
135	183	39
2	183	165
171	183	12
170	183	2
48	183	153
128	183	44
3	183	175
42	183	158
130	183	54
85	183	226
173	183	22
5	183	185
128	55	62
131	183	64
6	183	195
8	183	205
89	183	156
126	183	184
0	183	200
88	183	146
132	183	74
134	183	84
1	183	210
86	183	136
93	183	131
9	183	215
3	183	220
85	183	181
173	183	77
49	183	208
129	183	99
50	183	218
87	183	191
47	183	198
92	183	176
172	183	67
44	183	223
127	183	139
168	183	92
175	183	87
90	183	166
211	247	45
42	183	213
126	183	129
84	183	171
89	54	91
3	54	0
168	54	172
135	54	129
51	54	53
129	54	134
174	54	167
88	54	81
177	54	187
4	54	10
87	54	71
5	54	20
48	54	33
130	54	144
148	246	134
44	54	58
7	54	30
49	54	43
43	54	48
132	54	154
175	54	177
169	54	182
93	54	66
8	54	40
45	54	13
133	54	164
170	54	137
0	54	35
44	54	3
2	54	45
173	54	157
128	54	179
176	54	132
17	54	38
46	54	23
129	54	189
126	54	64
5	54	65
131	54	199
86	54	16
168	54	227
6	54	75
87	54	26
0	54	80
50	54	98
7	54	85
85	54	6
132	54	209
9	54	95
91	54	1
1	54	90
134	54	219
47	54	78
92	54	56
172	54	202
84	54	51
48	54	88
85	54	61
46	54	68
170	54	192
127	54	19
175	54	222
90	54	46
126	54	9
42	54	93
173	54	212
89	54	36
132	54	4
7	54	135
171	54	42
46	54	173
93	54	216
85	54	211
169	54	32
86	54	221
133	54	14
1	54	140
45	54	163
174	54	62
2	54	150
91	54	206
172	54	52
47	54	183
9	54	145
128	54	29
90	54	196
127	54	224
135	54	24
4	54	160
42	54	143
165	182	0
130	54	39
50	54	148
126	54	214
173	54	7
176	54	27
51	54	158
47	54	128
5	54	170
43	54	153
6	54	180
131	54	49
8	54	190
0	54	185
48	54	138
168	54	22
133	54	59
174	54	17
1	54	195
134	54	69
191	182	123
84	54	156
128	54	74
171	54	97
91	54	151
3	54	205
4	54	215
89	54	141
127	54	169
88	54	131
130	54	94
88	54	186
169	54	77
6	54	225
87	54	176
175	54	72
42	54	198
86	54	166
228	246	20
49	54	193
112	246	132
50	54	203
44	54	208
170	54	87
92	54	161
7	117	5
132	117	129
46	117	43
84	117	81
8	117	15
92	117	86
0	117	10
86	117	91
170	117	167
44	117	33
133	117	139
48	117	63
177	117	162
2	117	20
173	117	187
91	117	76
128	117	154
44	117	54
47	117	53
89	117	66
172	117	177
174	117	142
127	117	94
49	117	18
129	117	164
173	117	132
5	117	40
131	117	174
51	117	28
169	117	157
6	117	50
0	117	55
175	117	152
48	117	8
168	117	147
7	117	60
132	117	184
43	117	23
1	117	65
92	117	31
134	117	194
2	117	75
135	117	204
46	117	98
84	117	26
90	117	21
9	117	70
129	117	209
4	117	85
89	117	11
130	117	219
126	117	39
5	117	95
88	117	56
168	117	202
43	117	78
175	117	197
42	117	68
85	117	36
93	117	41
45	117	88
87	117	46
50	117	73
170	117	212
176	117	207
50	117	178
175	117	47
89	117	216
4	117	135
128	117	4
42	117	173
174	117	37
130	117	14
24	53	137
86	117	196
170	117	62
5	117	145
88	117	206
49	117	168
44	117	183
131	117	24
6	117	155
169	117	52
0	117	160
45	117	138
133	117	34
134	117	44
1	117	170
43	117	128
8	117	165
169	117	7
128	117	49
47	117	158
176	117	2
51	117	133
3	117	180
172	117	27
127	117	199
90	117	226
4	117	190
171	117	17
46	117	148
177	117	12
87	117	151
126	117	189
130	117	69
168	117	97
132	117	79
6	117	200
92	117	136
7	117	210
1	117	215
84	117	131
86	117	141
133	117	89
93	117	191
2	117	225
171	117	72
47	117	203
135	117	99
48	117	213
49	117	223
91	117	181
85	117	186
127	117	144
42	117	218
90	117	171
174	117	92
88	117	161
173	117	82
128	180	129
42	180	43
50	180	48
175	180	172
176	180	182
129	180	139
5	180	15
89	180	86
173	180	162
170	180	187
45	180	63
47	116	59
86	180	66
48	180	38
131	180	149
168	180	177
132	180	159
43	180	53
0	180	30
6	180	25
44	180	8
170	180	142
7	180	35
9	180	45
1	180	40
169	180	132
134	180	169
2	180	50
51	180	3
47	180	28
172	180	152
135	180	179
4	180	60
177	180	137
129	180	184
90	180	96
127	180	69
46	180	18
130	180	194
87	180	21
5	180	70
88	180	31
43	180	98
175	180	227
93	180	16
131	180	204
8	180	90
133	180	214
0	180	85
84	180	1
7	180	80
92	180	6
2	180	95
85	180	11
92	180	61
172	180	207
48	180	83
46	180	73
91	180	51
84	180	56
49	180	93
126	180	14
89	180	41
131	116	244
174	180	217
127	116	0
8	180	140
6	180	130
171	180	47
0	180	135
48	180	188
133	180	9
85	180	216
170	180	37
92	180	211
1	180	145
90	180	201
173	180	57
134	180	19
128	180	24
84	180	206
47	180	178
9	180	150
4	180	165
174	180	12
129	180	34
126	180	219
6	180	175
47	180	133
50	180	153
172	180	2
130	180	44
44	180	158
169	180	27
132	180	54
87	180	226
175	180	22
49	180	143
7	180	185
42	180	148
1	180	190
233	52	45
133	180	64
91	180	156
90	180	146
2	180	200
135	180	74
128	180	79
88	180	136
127	180	174
3	180	210
5	180	220
126	180	164
130	180	89
43	180	203
168	180	72
131	180	99
225	244	0
51	180	208
89	180	191
177	180	87
42	180	193
174	180	67
88	180	181
46	180	223
85	180	161
171	180	92
49	180	198
44	180	213
169	180	82
93	180	166
176	180	77
86	180	171
84	51	86
5	51	0
131	51	134
170	51	172
92	51	91
168	51	162
44	51	38
90	51	81
6	51	10
0	51	15
50	51	33
46	51	58
132	51	144
176	51	167
9	51	30
1	51	25
134	51	154
8	51	20
126	51	99
45	51	48
89	51	71
3	51	35
47	51	13
172	51	137
49	51	23
129	51	169
4	51	45
46	51	3
130	51	179
5	51	55
175	51	157
85	51	96
42	51	28
132	51	189
249	179	199
173	51	147
90	51	26
133	51	199
8	51	75
0	51	70
7	51	65
88	51	16
127	51	54
170	51	227
87	51	6
2	51	80
126	51	44
128	51	214
93	51	1
129	51	224
174	51	202
86	51	51
168	51	207
206	243	167
87	51	61
51	51	88
173	51	192
177	51	222
169	51	217
44	51	93
48	51	68
43	51	83
175	51	212
85	51	41
91	51	36
49	51	78
2	51	130
134	51	4
50	51	183
88	51	221
173	51	42
128	51	9
47	51	163
172	51	32
176	51	62
3	51	140
164	115	53
168	51	57
4	51	150
43	51	188
42	51	178
92	51	196
174	51	52
48	51	173
131	51	29
86	51	201
177	51	17
132	51	39
44	51	143
169	51	12
6	51	160
175	51	7
7	51	170
43	51	133
1	51	175
49	51	128
127	51	204
45	51	153
133	51	49
2	51	185
170	51	22
135	51	59
9	51	180
128	51	64
4	51	195
85	51	146
5	51	205
130	51	74
86	51	156
93	51	151
174	51	97
49	51	225
6	51	215
91	51	141
131	51	84
90	51	131
133	51	94
84	51	136
0	51	220
127	51	159
91	51	186
171	51	77
89	51	176
8	51	225
169	51	67
84	51	191
45	51	198
126	51	149
111	179	128
51	51	193
47	51	218
172	51	87
46	51	208
88	51	166
1	114	0
88	114	91
49	114	53
87	114	81
134	114	129
3	114	10
173	114	167
51	114	63
135	114	139
9	114	5
46	114	33
4	114	20
129	114	144
43	114	58
93	114	76
85	114	71
175	114	187
130	114	154
48	114	43
5	114	30
92	114	66
168	114	182
174	114	177
132	114	164
44	114	13
168	114	137
42	114	3
175	114	132
133	114	174
0	114	45
7	114	40
126	114	74
2	114	55
170	114	147
8	114	50
50	114	8
45	114	23
128	114	189
176	114	142
85	114	16
129	114	199
86	114	26
5	114	75
91	114	11
48	114	98
131	114	209
6	114	85
7	114	95
0	114	90
90	114	1
132	114	219
170	114	202
46	114	78
90	114	56
127	114	29
44	114	68
169	114	192
84	114	61
126	114	19
64	114	45
87	114	36
173	114	222
177	114	197
47	114	88
89	114	46
172	114	212
221	242	161
45	114	173
6	114	135
169	114	42
91	114	216
131	114	4
43	114	163
168	114	32
85	114	221
132	114	14
172	114	62
9	114	155
90	114	206
176	114	37
7	114	145
1	114	150
46	114	183
51	114	168
88	114	196
133	114	24
126	114	224
171	114	52
2	114	160
48	114	148
47	114	138
135	114	34
128	114	39
172	114	7
50	114	158
4	114	170
5	114	180
42	114	153
130	114	49
174	114	27
6	114	190
131	114	59
173	114	17
93	114	226
8	114	200
133	114	69
0	114	195
134	114	79
170	114	97
1	114	205
127	114	179
89	114	151
128	114	84
3	114	215
86	114	131
88	114	141
63	178	228
200	114	22
4	114	225
86	114	176
174	114	72
50	114	213
47	114	193
84	114	166
44	114	218
92	114	171
127	114	134
42	114	208
91	114	161
49	114	203
175	114	82
169	114	87
5	177	5
130	177	129
44	177	43
7	177	15
43	177	33
91	177	86
175	177	162
169	177	167
132	177	139
84	177	91
47	177	63
133	177	149
8	177	25
0	177	20
89	177	76
51	177	38
172	177	187
88	177	66
170	177	177
46	177	53
2	177	30
177	177	172
48	177	18
173	177	142
128	177	164
46	177	8
249	177	211
49	177	28
129	177	174
168	177	157
174	177	152
5	177	50
6	177	60
131	177	184
92	177	96
0	177	65
7	177	70
90	177	31
132	177	194
134	177	204
1	177	75
89	177	21
126	177	49
45	177	98
135	177	214
86	177	1
2	177	85
9	177	80
129	177	219
4	177	95
87	177	11
175	177	207
50	177	83
42	177	78
124	241	20
173	177	197
176	177	217
93	177	51
87	177	56
84	177	36
43	177	88
170	177	222
92	177	41
48	177	73
85	177	46
127	177	4
168	177	212
88	177	216
174	177	47
175	49	44
49	177	178
2	177	135
47	177	168
172	177	37
9	177	130
189	177	49
50	177	188
128	177	14
135	177	9
243	241	98
85	177	196
35	113	177
93	177	201
4	177	145
175	177	57
169	177	62
86	177	206
130	177	24
42	177	183
5	177	155
43	177	138
131	177	34
6	177	165
8	177	175
177	177	22
133	177	44
0	177	170
42	177	128
174	177	2
127	177	209
168	177	7
171	177	27
134	177	54
46	177	158
1	177	180
103	177	210
50	177	133
169	177	17
126	177	199
45	177	148
148	113	45
128	177	59
89	177	226
176	177	12
51	177	143
3	177	190
157	49	35
86	177	151
4	177	200
130	177	79
92	177	146
91	177	136
6	177	210
84	177	141
7	177	220
132	177	89
1	177	225
170	177	72
91	177	191
127	177	154
133	177	99
44	177	193
48	177	223
90	177	181
173	177	92
88	177	171
87	177	161
171	177	82
47	177	213
194	241	57
53	177	200
86	48	86
172	48	172
133	48	134
1	48	5
7	48	0
46	48	38
171	48	162
49	48	58
2	48	15
42	48	63
128	48	149
135	48	144
85	48	76
3	48	25
173	48	182
91	48	71
130	48	159
47	48	48
42	48	8
176	48	147
51	48	23
127	48	89
168	48	142
5	48	35
174	48	137
131	48	169
6	48	45
177	48	157
44	48	28
169	48	152
126	48	79
0	48	50
48	48	3
132	48	179
87	48	96
43	48	18
134	48	189
49	48	13
1	48	60
8	48	55
84	48	21
3	48	70
92	48	26
9	48	65
85	48	31
90	48	16
129	48	204
173	48	227
4	48	80
130	48	214
126	48	34
5	48	90
89	48	6
26	240	122
132	48	224
44	48	73
170	48	207
90	48	61
88	48	51
168	48	197
175	48	192
46	48	93
50	48	68
176	48	202
87	48	41
43	48	168
177	48	52
175	48	42
4	48	130
169	48	47
91	48	221
5	48	140
89	48	211
130	48	9
174	48	32
131	48	19
45	48	188
88	48	201
7	48	150
49	48	163
170	48	57
133	48	29
0	48	155
44	48	178
46	48	143
134	48	39
2	48	165
171	48	12
170	48	2
45	48	133
8	48	160
48	48	153
128	48	44
3	48	175
98	176	205
51	48	128
84	48	226
172	48	22
127	48	194
4	48	185
131	48	64
89	48	156
6	48	195
126	48	184
7	48	205
132	48	74
176	48	97
133	48	84
1	48	210
135	48	94
86	48	136
2	48	220
9	48	215
64	48	159
92	48	131
48	48	208
85	48	181
173	48	77
128	48	99
93	48	186
50	48	218
86	48	191
47	48	198
91	48	176
172	48	67
43	48	223
168	48	92
127	48	139
174	48	87
90	48	166
84	48	171
42	48	213
90	111	91
176	111	177
168	111	172
130	111	134
89	111	81
175	111	167
42	111	38
5	111	10
87	111	71
49	111	33
6	111	20
131	111	144
8	111	30
0	111	25
50	111	43
170	111	182
44	111	48
132	111	154
9	111	40
134	111	164
1	111	35
171	111	137
46	111	13
3	111	45
44	111	3
173	111	157
129	111	179
4	111	55
84	111	96
177	111	132
47	111	23
130	111	189
127	111	64
172	111	147
88	111	26
132	111	199
5	111	65
87	111	16
126	111	54
169	111	227
7	111	75
0	111	80
51	111	98
85	111	6
133	111	209
93	111	11
2	111	90
92	111	1
8	111	85
128	111	224
85	111	51
173	111	202
49	111	88
46	111	68
86	111	61
45	175	64
168	111	217
175	111	222
91	111	46
43	111	93
126	111	9
174	111	212
90	111	36
48	111	78
133	111	4
47	111	173
0	111	130
86	111	211
172	111	42
48	111	183
134	111	14
170	111	32
2	111	140
45	111	163
8	111	135
174	111	62
226	111	112
92	111	206
128	111	19
3	111	150
42	111	188
173	111	52
84	111	201
166	175	57
91	111	196
0	111	160
131	111	39
4	111	160
43	111	143
174	111	7
127	111	214
177	111	27
6	111	170
48	111	128
7	111	180
44	111	153
132	111	49
9	111	190
1	111	185
49	111	138
133	111	59
175	111	17
169	111	22
2	111	195
135	111	69
84	111	146
85	111	156
4	111	205
128	111	74
91	111	151
172	111	97
117	47	165
5	111	215
127	111	169
130	111	84
90	111	141
89	111	131
131	111	94
126	111	159
89	111	186
169	111	77
6	111	225
88	111	176
168	111	67
43	111	198
86	111	166
50	111	193
46	111	218
176	111	72
51	111	203
171	111	87
93	111	161
45	111	208
0	174	0
85	174	81
132	174	129
46	174	43
48	174	53
9	174	15
1	174	10
93	174	86
87	174	91
45	174	33
134	174	139
8	174	5
49	174	63
92	174	76
135	174	149
84	174	71
174	174	187
3	174	20
90	174	66
4	174	30
129	174	154
173	174	177
50	174	18
175	174	142
130	174	164
42	174	13
176	174	152
173	174	132
126	174	84
132	174	174
5	174	40
8	174	60
7	174	50
0	174	55
170	174	157
49	174	8
44	174	23
168	174	147
133	174	184
2	174	65
128	174	199
47	174	98
91	174	21
85	174	26
5	174	85
129	174	209
90	174	11
17	46	70
127	174	39
131	174	219
6	174	95
88	174	1
89	174	56
44	174	78
169	174	202
126	174	29
168	174	192
175	174	197
239	238	130
43	174	68
86	174	36
172	174	222
46	174	88
87	174	46
51	174	73
